operations_date,site_code,region,incidents_total,incidents_p1,incidents_p2,incidents_p3,work_orders_opened,corrective_work_orders,downtime_hours_total,sla_target_pct,availability_pct,sla_met_flag,capacity_utilization_pct,avg_hall_temperature_f,power_usage_mw,outage_flag,visitor_count,customer_tickets_opened
2024-03-10,PHX01,AMER-West,0,0,0,0,0,0,0.63,99.9,100.0,1,59.7,76.3,15.97,0,29,0
2024-03-11,PHX01,AMER-West,2,0,1,1,1,1,7.33,99.9,99.763,0,64.7,80.0,18.46,0,21,0
2024-03-12,PHX01,AMER-West,0,0,0,0,0,0,0.61,99.9,99.946,1,57.8,74.1,15.79,0,8,0
2024-03-13,PHX01,AMER-West,3,0,1,2,0,0,0.62,99.9,99.844,0,63.9,79.7,18.51,0,10,0
2024-03-14,PHX01,AMER-West,1,0,0,1,1,0,1.73,99.9,99.852,0,55.8,75.7,14.32,0,15,0
2024-03-15,PHX01,AMER-West,2,0,0,2,0,0,0.74,99.9,99.873,0,58.1,76.9,15.59,0,23,0
2024-03-16,PHX01,AMER-West,0,0,0,0,0,0,0.27,99.9,100.0,1,61.8,82.1,16.52,0,26,0
2024-03-17,PHX01,AMER-West,3,0,1,2,3,3,28.2,99.9,99.31,0,68.5,79.3,19.91,1,15,1
2024-03-18,PHX01,AMER-West,1,1,0,0,0,0,0.56,99.9,99.901,0,61.4,78.5,16.8,1,26,0
2024-03-19,PHX01,AMER-West,1,0,0,1,1,1,4.25,99.9,99.869,0,60.9,77.2,16.23,0,16,1
2024-03-20,PHX01,AMER-West,1,0,1,0,0,0,0.25,99.9,99.93,1,57.2,77.2,14.59,0,27,0
2024-03-21,PHX01,AMER-West,0,0,0,0,1,0,3.18,99.9,99.925,1,66.0,83.1,17.71,0,11,0
2024-03-22,PHX01,AMER-West,2,0,0,2,0,0,0.41,99.9,99.863,0,62.3,81.8,16.0,0,31,0
2024-03-23,PHX01,AMER-West,0,0,0,0,0,0,0.21,99.9,99.965,1,57.7,76.9,15.69,0,12,0
2024-03-24,PHX01,AMER-West,0,0,0,0,0,0,0.03,99.9,99.952,1,67.9,76.4,19.48,0,18,0
2024-03-25,PHX01,AMER-West,0,0,0,0,0,0,0.43,99.9,99.971,1,55.0,81.2,15.79,0,12,0
2024-03-26,PHX01,AMER-West,1,0,0,1,0,0,0.04,99.9,99.924,1,67.5,74.8,18.9,0,16,0
2024-03-27,PHX01,AMER-West,0,0,0,0,1,1,2.98,99.9,99.906,1,62.2,76.6,18.09,0,10,0
2024-03-28,PHX01,AMER-West,1,0,0,1,1,1,9.04,99.9,99.8,0,57.1,77.0,14.73,0,27,0
2024-03-29,PHX01,AMER-West,1,0,0,1,0,0,0.2,99.9,99.894,0,59.2,75.6,16.11,0,26,0
2024-03-30,PHX01,AMER-West,0,0,0,0,0,0,0.38,99.9,100.0,1,58.8,73.5,15.92,0,25,0
2024-03-31,PHX01,AMER-West,0,0,0,0,0,0,0.46,99.9,99.932,1,63.1,76.5,16.81,0,19,0
2024-04-01,PHX01,AMER-West,2,1,1,0,0,0,0.71,99.9,99.855,0,60.3,78.1,16.58,1,24,1
2024-04-02,PHX01,AMER-West,2,1,0,1,1,1,7.27,99.9,99.744,0,61.9,80.9,16.27,1,23,1
2024-04-03,PHX01,AMER-West,1,0,0,1,0,0,0.75,99.9,99.899,0,67.5,77.2,19.36,0,15,1
2024-04-04,PHX01,AMER-West,1,0,1,0,0,0,0.56,99.9,99.844,0,52.6,80.2,13.21,0,20,0
2024-04-05,PHX01,AMER-West,3,1,0,2,2,0,4.39,99.9,99.753,0,62.6,81.0,15.91,1,18,2
2024-04-06,PHX01,AMER-West,2,0,1,1,0,0,0.8,99.9,99.901,1,66.4,75.4,16.49,0,20,0
2024-04-07,PHX01,AMER-West,0,0,0,0,0,0,0.78,99.9,99.953,1,59.8,82.7,15.98,0,12,0
2024-04-08,PHX01,AMER-West,0,0,0,0,1,1,5.74,99.9,99.932,1,54.9,78.7,15.88,0,8,0
2024-04-09,PHX01,AMER-West,1,0,0,1,0,0,0.54,99.9,99.946,1,69.2,80.6,19.31,0,15,0
2024-04-10,PHX01,AMER-West,0,0,0,0,0,0,0.71,99.9,99.946,1,64.5,79.3,18.71,0,41,0
2024-04-11,PHX01,AMER-West,0,0,0,0,2,2,8.19,99.9,99.821,0,58.1,77.3,15.71,0,17,0
2024-04-12,PHX01,AMER-West,0,0,0,0,1,0,2.37,99.9,99.909,1,54.9,80.0,14.78,0,30,0
2024-04-13,PHX01,AMER-West,3,0,1,2,1,1,13.51,99.9,99.608,0,62.2,78.1,16.06,0,26,1
2024-04-14,PHX01,AMER-West,0,0,0,0,1,1,6.28,99.9,99.874,0,53.6,76.6,13.73,0,18,0
2024-04-15,PHX01,AMER-West,0,0,0,0,0,0,0.52,99.9,99.966,1,61.9,78.6,17.62,0,26,0
2024-04-16,PHX01,AMER-West,0,0,0,0,1,0,1.8,99.9,99.969,1,60.2,82.3,16.2,0,21,0
2024-04-17,PHX01,AMER-West,0,0,0,0,1,1,7.62,99.9,99.828,0,53.4,77.4,13.27,0,8,0
2024-04-18,PHX01,AMER-West,0,0,0,0,2,2,8.18,99.9,99.862,0,58.4,80.6,16.63,0,33,0
2024-04-19,PHX01,AMER-West,1,0,0,1,0,0,0.29,99.9,99.985,1,60.5,80.6,15.62,0,13,0
2024-04-20,PHX01,AMER-West,0,0,0,0,0,0,0.18,99.9,99.983,1,60.7,85.2,16.22,0,26,0
2024-04-21,PHX01,AMER-West,2,0,0,2,1,1,7.22,99.9,99.752,0,58.3,79.7,15.9,0,17,0
2024-04-22,PHX01,AMER-West,0,0,0,0,3,1,13.64,99.9,99.741,0,62.8,78.6,17.06,0,22,2
2024-04-23,PHX01,AMER-West,1,1,0,0,0,0,0.75,99.9,99.909,0,54.0,75.6,15.27,1,22,0
2024-04-24,PHX01,AMER-West,0,0,0,0,1,0,2.1,99.9,99.946,1,57.3,80.1,16.66,0,12,0
2024-04-25,PHX01,AMER-West,2,0,0,2,1,0,1.05,99.9,99.906,1,63.4,77.5,17.83,0,31,0
2024-04-26,PHX01,AMER-West,1,0,0,1,0,0,0.04,99.9,99.868,0,58.4,83.9,16.82,0,14,1
2024-04-27,PHX01,AMER-West,0,0,0,0,2,0,2.35,99.9,99.928,1,66.6,81.5,19.21,0,19,0
2024-04-28,PHX01,AMER-West,1,0,1,0,0,0,0.31,99.9,99.904,1,63.0,76.7,15.87,0,14,0
2024-04-29,PHX01,AMER-West,1,0,0,1,0,0,0.5,99.9,99.932,1,53.4,77.7,13.5,0,24,0
2024-04-30,PHX01,AMER-West,1,0,0,1,0,0,0.12,99.9,99.912,1,64.7,77.4,16.77,0,23,0
2024-05-01,PHX01,AMER-West,0,0,0,0,0,0,0.1,99.9,99.92,1,59.2,79.2,15.78,0,21,0
2024-05-02,PHX01,AMER-West,0,0,0,0,0,0,0.31,99.9,99.969,1,57.7,80.6,14.26,0,9,0
2024-05-03,PHX01,AMER-West,1,0,0,1,1,1,6.99,99.9,99.818,0,59.6,76.7,15.56,0,27,0
2024-05-04,PHX01,AMER-West,2,0,0,2,0,0,0.23,99.9,99.875,0,55.6,76.3,15.34,0,27,1
2024-05-05,PHX01,AMER-West,6,0,2,4,5,5,23.41,99.9,99.237,0,66.1,79.5,18.88,1,18,1
2024-05-06,PHX01,AMER-West,3,0,0,3,1,1,10.67,99.9,99.653,0,56.8,78.9,14.22,0,35,1
2024-05-07,PHX01,AMER-West,2,0,1,1,1,1,7.86,99.9,99.728,0,64.1,77.1,16.06,0,12,0
2024-05-08,PHX01,AMER-West,0,0,0,0,2,0,4.29,99.9,99.862,0,64.5,85.4,16.07,0,28,0
2024-05-09,PHX01,AMER-West,1,0,0,1,0,0,0.65,99.9,99.885,0,60.8,78.5,15.85,0,43,0
2024-05-10,PHX01,AMER-West,0,0,0,0,0,0,0.0,99.9,99.983,1,60.8,83.2,15.42,0,10,0
2024-05-11,PHX01,AMER-West,0,0,0,0,0,0,0.02,99.9,99.925,1,67.8,77.5,17.31,0,25,0
2024-05-12,PHX01,AMER-West,1,0,1,0,0,0,0.61,99.9,99.918,1,61.1,80.3,17.38,0,12,0
2024-05-13,PHX01,AMER-West,0,0,0,0,0,0,0.27,99.9,99.908,1,64.5,83.9,18.08,0,22,0
2024-05-14,PHX01,AMER-West,3,0,0,3,1,0,1.86,99.9,99.764,0,53.2,75.2,13.29,0,31,0
2024-05-15,PHX01,AMER-West,2,0,0,2,0,0,0.62,99.9,99.885,0,55.8,82.6,13.82,0,22,0
2024-05-16,PHX01,AMER-West,2,0,0,2,1,0,3.03,99.9,99.833,0,66.3,80.5,16.97,0,21,1
2024-05-17,PHX01,AMER-West,2,0,1,1,2,1,5.96,99.9,99.717,0,59.1,77.6,15.92,0,10,1
2024-05-18,PHX01,AMER-West,0,0,0,0,0,0,0.27,99.9,99.913,1,60.0,74.1,16.98,0,22,0
2024-05-19,PHX01,AMER-West,4,0,0,4,0,0,0.2,99.9,99.714,0,62.3,75.8,15.59,0,15,1
2024-05-20,PHX01,AMER-West,0,0,0,0,0,0,0.71,99.9,99.966,1,69.3,79.0,18.84,0,20,0
2024-05-21,PHX01,AMER-West,0,0,0,0,0,0,0.59,99.9,99.975,1,56.6,73.2,14.42,0,21,0
2024-05-22,PHX01,AMER-West,0,0,0,0,0,0,0.24,99.9,99.986,1,58.5,75.8,15.62,0,27,0
2024-05-23,PHX01,AMER-West,1,0,0,1,0,0,0.36,99.9,99.907,1,57.4,73.1,16.39,0,23,0
2024-05-24,PHX01,AMER-West,0,0,0,0,2,0,3.67,99.9,99.863,0,57.9,75.6,15.29,0,32,0
2024-05-25,PHX01,AMER-West,3,0,1,2,4,1,13.85,99.9,99.592,0,61.4,77.0,16.49,0,26,1
2024-05-26,PHX01,AMER-West,0,0,0,0,1,1,6.61,99.9,99.852,0,62.4,80.0,16.05,0,21,0
2024-05-27,PHX01,AMER-West,0,0,0,0,0,0,0.61,99.9,99.908,1,65.0,74.3,17.75,0,24,0
2024-05-28,PHX01,AMER-West,2,0,0,2,2,1,6.66,99.9,99.75,0,61.4,80.3,15.28,0,19,0
2024-05-29,PHX01,AMER-West,0,0,0,0,0,0,0.58,99.9,99.924,1,57.9,82.3,14.39,0,31,0
2024-05-30,PHX01,AMER-West,0,0,0,0,0,0,0.49,99.9,99.966,1,63.5,79.7,17.64,0,22,0
2024-05-31,PHX01,AMER-West,0,0,0,0,0,0,0.77,99.9,99.98,1,59.8,76.6,15.11,0,21,0
2024-06-01,PHX01,AMER-West,2,0,0,2,2,1,17.18,99.9,99.561,0,68.0,78.9,18.71,0,21,0
2024-06-02,PHX01,AMER-West,0,0,0,0,0,0,0.15,99.9,99.923,1,68.1,76.7,19.05,0,9,0
2024-06-03,PHX01,AMER-West,0,0,0,0,1,0,2.48,99.9,99.916,1,59.6,81.7,17.2,0,34,0
2024-06-04,PHX01,AMER-West,0,0,0,0,0,0,0.24,99.9,99.939,1,56.8,76.8,16.18,0,23,0
2024-06-05,PHX01,AMER-West,3,0,0,3,0,0,0.55,99.9,99.796,0,57.9,81.7,16.02,0,27,1
2024-06-06,PHX01,AMER-West,0,0,0,0,0,0,0.51,99.9,99.874,0,56.8,76.2,14.13,0,28,0
2024-06-07,PHX01,AMER-West,2,0,1,1,1,1,7.23,99.9,99.717,0,65.0,82.3,17.59,0,18,0
2024-06-08,PHX01,AMER-West,2,1,0,1,0,0,0.47,99.9,99.881,0,67.6,80.2,19.27,1,24,1
2024-06-09,PHX01,AMER-West,0,0,0,0,0,0,0.37,99.9,99.951,1,58.4,77.4,15.32,0,18,0
2024-06-10,PHX01,AMER-West,0,0,0,0,0,0,0.14,99.9,99.96,1,58.0,82.2,15.34,0,28,0
2024-06-11,PHX01,AMER-West,1,0,0,1,0,0,0.49,99.9,99.842,0,59.3,79.6,15.87,0,14,0
2024-06-12,PHX01,AMER-West,4,1,0,3,1,1,10.54,99.9,99.535,0,63.2,77.9,15.71,1,35,2
2024-06-13,PHX01,AMER-West,1,0,0,1,1,1,5.58,99.9,99.826,0,57.6,73.1,15.27,0,35,0
2024-06-14,PHX01,AMER-West,1,0,0,1,0,0,0.01,99.9,99.866,0,54.2,76.1,15.59,0,20,0
2024-06-15,PHX01,AMER-West,0,0,0,0,1,0,3.15,99.9,99.918,1,60.7,82.6,15.08,0,28,0
2024-06-16,PHX01,AMER-West,0,0,0,0,0,0,0.17,99.9,99.951,1,62.4,81.2,17.86,0,24,0
2024-06-17,PHX01,AMER-West,1,0,0,1,1,0,2.39,99.9,99.839,0,60.6,79.8,15.86,0,11,0
2024-06-18,PHX01,AMER-West,0,0,0,0,2,1,12.45,99.9,99.677,0,60.9,78.8,16.03,0,28,0
2024-06-19,PHX01,AMER-West,1,0,0,1,1,1,17.07,99.9,99.581,0,57.6,74.0,14.91,0,13,0
2024-06-20,PHX01,AMER-West,1,0,1,0,1,1,11.99,99.9,99.655,0,61.7,82.3,15.21,0,39,0
2024-06-21,PHX01,AMER-West,1,0,0,1,1,1,6.8,99.9,99.685,0,55.4,75.3,14.76,0,15,0
2024-06-22,PHX01,AMER-West,0,0,0,0,0,0,0.77,99.9,99.908,1,60.7,78.0,16.3,0,15,0
2024-06-23,PHX01,AMER-West,1,0,0,1,0,0,0.39,99.9,99.886,0,61.4,81.4,16.18,0,10,0
2024-06-24,PHX01,AMER-West,1,0,0,1,0,0,0.08,99.9,99.893,0,63.3,82.3,17.0,0,25,0
2024-06-25,PHX01,AMER-West,0,0,0,0,0,0,0.16,99.9,99.863,0,58.1,79.4,16.17,0,21,0
2024-06-26,PHX01,AMER-West,1,0,1,0,0,0,0.72,99.9,99.856,0,61.8,83.3,16.3,0,25,1
2024-06-27,PHX01,AMER-West,1,0,0,1,0,0,0.63,99.9,99.83,0,50.1,74.4,14.48,0,30,0
2024-06-28,PHX01,AMER-West,6,0,4,2,2,2,20.51,99.9,99.312,0,62.6,80.1,15.84,1,25,2
2024-06-29,PHX01,AMER-West,2,0,1,1,0,0,0.44,99.9,99.86,0,58.5,83.5,15.16,0,8,0
2024-06-30,PHX01,AMER-West,1,0,0,1,0,0,0.1,99.9,99.802,0,54.1,75.2,13.56,0,10,0
2024-07-01,PHX01,AMER-West,2,0,0,2,0,0,0.22,99.9,99.839,0,57.1,77.9,14.21,0,26,0
2024-07-02,PHX01,AMER-West,4,0,1,3,1,1,12.31,99.9,99.506,0,67.1,78.5,18.46,0,8,0
2024-07-03,PHX01,AMER-West,2,0,1,1,0,0,0.12,99.9,99.842,0,56.8,81.4,14.35,0,9,1
2024-07-04,PHX01,AMER-West,4,0,1,3,2,0,5.02,99.9,99.665,0,54.9,78.9,15.38,0,24,0
2024-07-05,PHX01,AMER-West,3,1,1,1,1,1,4.91,99.9,99.712,0,62.0,74.5,16.28,1,23,0
2024-07-06,PHX01,AMER-West,1,0,0,1,0,0,0.69,99.9,99.887,0,54.6,80.3,13.91,0,19,0
2024-07-07,PHX01,AMER-West,0,0,0,0,2,1,10.52,99.9,99.715,0,67.2,77.9,18.91,0,15,0
2024-07-08,PHX01,AMER-West,3,0,1,2,0,0,0.39,99.9,99.805,0,66.6,79.4,16.71,0,17,1
2024-07-09,PHX01,AMER-West,0,0,0,0,2,2,13.21,99.9,99.686,0,64.6,78.5,16.65,0,15,0
2024-07-10,PHX01,AMER-West,2,0,1,1,3,2,17.59,99.9,99.591,0,54.0,76.4,13.42,0,36,0
2024-07-11,PHX01,AMER-West,2,0,2,0,1,0,2.83,99.9,99.777,0,55.0,83.7,15.19,0,24,1
2024-07-12,PHX01,AMER-West,0,0,0,0,0,0,0.63,99.9,99.913,1,57.1,80.4,14.68,0,25,0
2024-07-13,PHX01,AMER-West,0,0,0,0,1,1,4.18,99.9,99.92,1,66.5,80.9,17.25,0,30,0
2024-07-14,PHX01,AMER-West,2,1,1,0,1,0,4.41,99.9,99.751,0,70.9,77.8,17.85,1,8,0
2024-07-15,PHX01,AMER-West,1,0,0,1,1,0,3.13,99.9,99.788,0,55.5,77.1,14.21,0,17,1
2024-07-16,PHX01,AMER-West,0,0,0,0,1,0,0.85,99.9,99.933,1,64.5,85.0,17.22,0,22,0
2024-07-17,PHX01,AMER-West,0,0,0,0,0,0,0.34,99.9,99.976,1,68.4,78.8,18.68,0,16,0
2024-07-18,PHX01,AMER-West,0,0,0,0,1,1,10.27,99.9,99.79,0,58.0,81.4,15.87,0,25,0
2024-07-19,PHX01,AMER-West,0,0,0,0,1,0,0.5,99.9,99.913,1,67.2,85.1,19.21,0,22,0
2024-07-20,PHX01,AMER-West,0,0,0,0,0,0,0.07,99.9,99.943,1,58.3,78.9,15.6,0,24,0
2024-07-21,PHX01,AMER-West,2,0,0,2,2,2,19.23,99.9,99.536,0,56.0,82.0,13.86,0,20,0
2024-07-22,PHX01,AMER-West,0,0,0,0,0,0,0.58,99.9,99.892,0,63.3,81.7,16.91,0,15,0
2024-07-23,PHX01,AMER-West,1,0,0,1,0,0,0.07,99.9,99.898,0,48.5,80.0,12.33,0,11,1
2024-07-24,PHX01,AMER-West,1,0,1,0,0,0,0.68,99.9,99.842,0,57.8,78.4,14.45,0,10,1
2024-07-25,PHX01,AMER-West,3,0,1,2,2,2,12.53,99.9,99.57,0,67.2,74.9,17.44,0,24,0
2024-07-26,PHX01,AMER-West,0,0,0,0,2,0,3.3,99.9,99.884,0,56.5,76.3,16.37,0,16,0
2024-07-27,PHX01,AMER-West,2,0,1,1,0,0,0.3,99.9,99.841,0,61.6,84.8,16.15,0,30,0
2024-07-28,PHX01,AMER-West,0,0,0,0,0,0,0.25,99.9,99.907,1,57.1,77.5,14.29,0,21,0
2024-07-29,PHX01,AMER-West,0,0,0,0,0,0,0.65,99.9,99.917,1,54.1,82.0,13.34,0,20,0
2024-07-30,PHX01,AMER-West,0,0,0,0,0,0,0.15,99.9,99.903,1,59.0,80.6,16.43,0,22,0
2024-07-31,PHX01,AMER-West,2,0,0,2,0,0,0.07,99.9,99.794,0,54.4,81.0,14.61,0,28,0
2024-08-01,PHX01,AMER-West,0,0,0,0,0,0,0.47,99.9,99.89,0,56.0,81.9,13.87,0,13,0
2024-08-02,PHX01,AMER-West,0,0,0,0,1,1,2.45,99.9,99.884,0,57.1,78.0,15.73,0,20,1
2024-08-03,PHX01,AMER-West,0,0,0,0,0,0,0.32,99.9,99.91,1,54.6,75.9,15.36,0,33,0
2024-08-04,PHX01,AMER-West,2,0,0,2,0,0,0.52,99.9,99.783,0,56.9,78.3,15.57,0,21,0
2024-08-05,PHX01,AMER-West,1,0,0,1,0,0,0.59,99.9,99.801,0,52.2,77.3,14.71,0,26,0
2024-08-06,PHX01,AMER-West,1,1,0,0,1,0,2.31,99.9,99.772,0,62.2,79.9,16.77,1,17,0
2024-08-07,PHX01,AMER-West,3,0,0,3,2,1,5.08,99.9,99.753,0,61.7,77.6,15.4,0,17,2
2024-08-08,PHX01,AMER-West,1,0,0,1,1,1,3.55,99.9,99.823,0,70.0,77.2,19.41,0,14,0
2024-08-09,PHX01,AMER-West,2,0,0,2,0,0,0.36,99.9,99.829,0,55.8,78.4,15.15,0,18,2
2024-08-10,PHX01,AMER-West,2,0,0,2,0,0,0.02,99.9,99.849,0,57.9,78.0,16.8,0,39,1
2024-08-11,PHX01,AMER-West,1,0,0,1,0,0,0.18,99.9,99.895,0,64.1,78.6,18.09,0,36,0
2024-08-12,PHX01,AMER-West,3,0,3,0,0,0,0.7,99.9,99.769,0,64.5,80.6,17.89,0,26,1
2024-08-13,PHX01,AMER-West,0,0,0,0,0,0,0.36,99.9,99.977,1,59.0,78.2,16.6,0,10,0
2024-08-14,PHX01,AMER-West,1,0,0,1,2,1,15.45,99.9,99.592,0,63.3,78.1,16.55,0,24,2
2024-08-15,PHX01,AMER-West,3,0,1,2,0,0,0.59,99.9,99.805,0,58.0,77.4,16.43,0,13,0
2024-08-16,PHX01,AMER-West,1,0,0,1,0,0,0.79,99.9,99.939,1,61.3,79.6,17.1,0,10,0
2024-08-17,PHX01,AMER-West,3,0,1,2,0,0,0.44,99.9,99.855,0,58.8,80.5,16.3,0,16,2
2024-08-18,PHX01,AMER-West,4,0,0,4,1,0,2.49,99.9,99.666,0,63.0,74.7,16.93,0,8,0
2024-08-19,PHX01,AMER-West,0,0,0,0,0,0,0.69,99.9,99.94,1,62.4,76.4,16.05,0,21,0
2024-08-20,PHX01,AMER-West,3,0,1,2,0,0,0.19,99.9,99.79,0,63.9,80.3,17.37,0,21,0
2024-08-21,PHX01,AMER-West,1,0,0,1,1,1,10.66,99.9,99.676,0,52.6,79.6,14.42,0,8,0
2024-08-22,PHX01,AMER-West,0,0,0,0,0,0,0.66,99.9,99.921,1,63.3,82.2,15.65,0,20,0
2024-08-23,PHX01,AMER-West,1,0,1,0,1,1,11.23,99.9,99.654,0,57.3,75.9,15.05,0,10,0
2024-08-24,PHX01,AMER-West,0,0,0,0,0,0,0.22,99.9,99.908,1,64.6,81.3,16.16,0,12,0
2024-08-25,PHX01,AMER-West,1,0,0,1,0,0,0.79,99.9,99.865,0,62.6,82.0,16.17,0,35,1
2024-08-26,PHX01,AMER-West,0,0,0,0,0,0,0.22,99.9,99.94,1,57.5,79.8,15.07,0,22,0
2024-08-27,PHX01,AMER-West,1,0,0,1,1,0,3.34,99.9,99.821,0,63.6,78.0,17.74,0,20,0
2024-08-28,PHX01,AMER-West,4,0,2,2,1,0,1.75,99.9,99.729,0,59.3,83.7,16.39,0,17,3
2024-08-29,PHX01,AMER-West,2,0,0,2,0,0,0.6,99.9,99.879,0,65.3,74.4,18.44,0,19,0
2024-08-30,PHX01,AMER-West,2,0,0,2,0,0,0.61,99.9,99.862,0,60.1,79.8,17.06,0,12,1
2024-08-31,PHX01,AMER-West,0,0,0,0,0,0,0.79,99.9,99.924,1,57.8,76.6,15.25,0,17,0
2024-09-01,PHX01,AMER-West,0,0,0,0,1,1,7.43,99.9,99.813,0,60.7,77.2,16.04,0,12,0
2024-09-02,PHX01,AMER-West,3,1,0,2,0,0,0.31,99.9,99.718,0,66.1,78.5,17.29,1,25,1
2024-09-03,PHX01,AMER-West,3,0,0,3,4,1,14.69,99.9,99.52,0,65.9,77.4,18.93,0,29,1
2024-09-04,PHX01,AMER-West,0,0,0,0,1,0,2.8,99.9,99.886,0,67.3,82.1,17.54,0,25,0
2024-09-05,PHX01,AMER-West,1,1,0,0,1,0,2.73,99.9,99.788,0,60.7,78.4,15.86,1,19,0
2024-09-06,PHX01,AMER-West,1,0,0,1,2,1,10.15,99.9,99.704,0,63.2,78.4,17.92,0,28,1
2024-09-07,PHX01,AMER-West,0,0,0,0,1,0,3.5,99.9,99.841,0,59.3,80.1,16.88,0,31,0
2024-09-08,PHX01,AMER-West,2,0,1,1,1,1,4.78,99.9,99.764,0,62.8,83.5,16.14,0,14,0
2024-09-09,PHX01,AMER-West,5,0,2,3,2,2,21.08,99.9,99.357,0,64.9,80.7,17.67,1,21,4
2024-09-10,PHX01,AMER-West,2,0,1,1,1,0,3.18,99.9,99.747,0,61.5,79.7,15.87,0,18,0
2024-09-11,PHX01,AMER-West,0,0,0,0,0,0,0.67,99.9,99.993,1,62.8,82.0,15.58,0,8,0
2024-09-12,PHX01,AMER-West,0,0,0,0,1,1,10.33,99.9,99.738,0,56.9,79.9,15.85,0,25,0
2024-09-13,PHX01,AMER-West,1,1,0,0,0,0,0.28,99.9,99.885,0,60.5,78.5,16.21,1,38,0
2024-09-14,PHX01,AMER-West,2,0,0,2,0,0,0.07,99.9,99.82,0,63.9,79.6,17.91,0,10,1
2024-09-15,PHX01,AMER-West,0,0,0,0,1,0,2.41,99.9,99.915,1,54.8,77.0,15.53,0,28,0
2024-09-16,PHX01,AMER-West,1,0,0,1,1,1,9.88,99.9,99.689,0,56.7,80.6,15.64,0,40,0
2024-09-17,PHX01,AMER-West,0,0,0,0,0,0,0.13,99.9,99.978,1,57.4,80.3,15.98,0,17,0
2024-09-18,PHX01,AMER-West,0,0,0,0,1,0,2.35,99.9,99.905,1,62.7,75.6,17.96,0,29,0
2024-09-19,PHX01,AMER-West,0,0,0,0,1,0,3.53,99.9,99.839,0,64.3,78.9,17.11,0,38,0
2024-09-20,PHX01,AMER-West,0,0,0,0,0,0,0.44,99.9,99.874,0,60.8,75.1,15.63,0,25,0
2024-09-21,PHX01,AMER-West,5,1,1,3,1,1,12.41,99.9,99.446,0,69.2,77.9,18.07,1,22,2
2024-09-22,PHX01,AMER-West,1,0,0,1,2,1,9.09,99.9,99.678,0,60.8,77.1,16.59,0,18,1
2024-09-23,PHX01,AMER-West,1,0,0,1,0,0,0.71,99.9,99.903,1,48.4,78.5,12.24,0,32,0
2024-09-24,PHX01,AMER-West,1,0,0,1,0,0,0.52,99.9,99.879,0,61.1,77.1,15.76,0,9,1
2024-09-25,PHX01,AMER-West,0,0,0,0,1,0,2.46,99.9,99.853,0,62.0,79.5,17.86,0,28,0
2024-09-26,PHX01,AMER-West,2,1,0,1,1,1,7.18,99.9,99.728,0,61.7,76.5,16.65,1,17,2
2024-09-27,PHX01,AMER-West,1,0,0,1,2,1,9.93,99.9,99.701,0,63.8,80.3,18.36,0,22,0
2024-09-28,PHX01,AMER-West,0,0,0,0,0,0,0.61,99.9,99.956,1,57.3,75.4,14.97,0,25,0
2024-09-29,PHX01,AMER-West,0,0,0,0,0,0,0.56,99.9,99.951,1,51.0,81.4,13.93,0,24,0
2024-09-30,PHX01,AMER-West,1,0,0,1,0,0,0.24,99.9,99.896,0,65.5,81.2,16.67,0,27,0
2024-10-01,PHX01,AMER-West,0,0,0,0,0,0,0.55,99.9,99.942,1,56.9,75.6,15.12,0,28,0
2024-10-02,PHX01,AMER-West,4,0,0,4,1,1,9.52,99.9,99.587,0,62.4,76.9,17.0,0,14,3
2024-10-03,PHX01,AMER-West,1,1,0,0,1,0,1.37,99.9,99.895,0,56.9,83.2,16.02,1,24,0
2024-10-04,PHX01,AMER-West,0,0,0,0,1,0,2.75,99.9,99.921,1,61.5,75.8,15.59,0,35,1
2024-10-05,PHX01,AMER-West,1,0,0,1,1,1,9.24,99.9,99.748,0,57.8,78.9,16.39,0,11,1
2024-10-06,PHX01,AMER-West,0,0,0,0,0,0,0.53,99.9,99.932,1,73.1,77.7,20.41,0,20,0
2024-10-07,PHX01,AMER-West,2,0,0,2,2,1,12.57,99.9,99.633,0,62.6,78.8,15.54,0,11,1
2024-10-08,PHX01,AMER-West,0,0,0,0,0,0,0.41,99.9,99.947,1,59.6,85.1,15.62,0,19,0
2024-10-09,PHX01,AMER-West,1,0,0,1,0,0,0.7,99.9,99.867,0,63.2,80.7,15.81,0,28,0
2024-10-10,PHX01,AMER-West,3,1,0,2,2,1,9.13,99.9,99.629,0,56.8,80.5,16.29,1,26,0
2024-10-11,PHX01,AMER-West,1,1,0,0,0,0,0.38,99.9,99.901,0,61.2,77.3,17.07,1,10,0
2024-10-12,PHX01,AMER-West,4,0,1,3,1,1,7.19,99.9,99.625,0,66.8,79.1,17.25,0,15,1
2024-10-13,PHX01,AMER-West,0,0,0,0,0,0,0.62,99.9,99.932,1,58.7,79.6,14.72,0,8,0
2024-10-14,PHX01,AMER-West,2,0,1,1,0,0,0.04,99.9,99.865,0,55.1,80.9,14.81,0,18,0
2024-10-15,PHX01,AMER-West,0,0,0,0,0,0,0.26,99.9,99.941,1,60.8,80.4,17.7,0,39,0
2024-10-16,PHX01,AMER-West,0,0,0,0,0,0,0.27,99.9,99.931,1,59.5,78.3,16.42,0,8,0
2024-10-17,PHX01,AMER-West,0,0,0,0,0,0,0.3,99.9,100.0,1,57.4,81.1,14.38,0,20,0
2024-10-18,PHX01,AMER-West,4,1,1,2,2,2,15.35,99.9,99.512,0,61.1,80.2,15.68,1,20,0
